16.9275	358.56693
90	0
76.7024	162.459
90	45
85.5409	129.924
87.7071	245.266
67.1781	0
86.7022	69.3937
77.0676	331.1282
88.4754	58.1251
39.1184	26.0898
70.0972	180
0	90
57.9768	224.181
64.3171	258.72
51.8474	253.17
78.0802	264.4846
48.3194	25.1539
36.9546	270
90	0
68.7187	296.7794
83.2015	325.3475
90	61.845
82.5959	141.014
90	0
90	0
81.3453	11.9398
70.9753	317.5152
69.1832	90
90	90
71.418	225
46.1114	228.913
51.8186	240.206
67.5377	238.922
90	90
90	0
90	90
65.6945	244.199
90	315
79.3966	212.088
49.5532	328.8487
62.2703	75.4653
75.8425	299.6888
81.6266	128.969
90	0
47.5056	86.9485
90	0
43.1964	224.588
0	90
90	0
90	90
77.9674	315
90	0
84.0675	295.2533
90	90
68.3847	54.6481
63.1619	179.024
65.651	56.6677
90	0
88.5323	100.836
54.3861	85.1123
77.3161	353.51682
56.6242	185.163
90	0
57.6648	346.5488
55.3405	52.2636
66.5349	6.30937
90	45
90	0
71.2575	98.327
90	0
60.0721	321.208
86.8919	339.9703
75.4426	247.57
90	53.1301
72.0198	205.607
89.1594	348.9827
80.086	36.4147
67.414	56.1927
87.6643	311.3106
90	0
83.3328	244.626
61.3819	190.817
80.5643	50.8511
68.5978	276.834
18.6228	200.68
78.523	0
90	45
14.0356	21.3402
60.0611	102.252
36.0872	300.0225
62.1066	257.105
90	0
56.7619	199.103
71.7245	306.279
90	0
61.1558	71.5651
83.5327	270
90	0
67.1201	202.39
90	0
86.3382	341.0114
90	0
85.9753	225
83.744	29.0836
36.1764	198.804
84.7356	204.203
83.4368	279.1693
90	0
90	315
90	0
90	315
90	347.8861
90	135
78.1414	162.452
90	90
76.2033	209.397
90	90
90	0
90	90
80.8388	203.028
90	0
90	90
74.6055	60.1242
10.8352	0
90	90
90	71.5651
83.4712	251.822
90	90
90	0
90	315
90	90
80.8958	82.3179
51.1	233.794
90	0
90	0
85.7606	295.4123
90	0
90	0
88.4899	224.566
54.0896	325.2628
29.3697	84.9461
65.7889	299.5537
79.5679	90
68.6287	56.0211
21.667	170.432
23.7668	44.7687
90	45
90	74.7449
90	0
60.4819	270
90	45
74.4147	212.555
67.2403	254.092
45	90
90	0
90	0
62.6322	45
84.7322	345.5138
90	90
36.5047	356.21248
0	90
87.3463	62.3463
8.94515	111.807
89.858	10.8771
74.7986	36.8738
90	90
90	0
3.29861	89.4763
27.2215	290.6982
90	0
90	0
35.8628	335.614
59.2653	26.4028
70.4558	168.36
90	45
90	0
64.3299	90
46.335	26.8949
17.0657	33.2222
88.499	259.955
86.4563	298.2303
22.6553	255.384
62.279	285.8372
77.8903	98.7351
79.2838	51.3915
77.6407	67.283
77.5594	97.1042
90	0
80.7825	90
45	90
90	0
82.9648	246.882
90	0
58.6698	334.7934
67.5	180
66.4815	49.0931
90	0
90	90
71.2514	48.4705
44.3307	58.9489
90	90
72.0581	76.0666
90	315
30.6756	61.6277
90	0
89.0007	28.9449
90	45
84.3559	317.1488
72.8505	216.551
85.7432	83.3208
71.0383	151.298
72.0928	71.3925
21.5171	305.6907
77.1056	349.8022
86.6638	212.594
67.5	270
90	315
74.1551	175.313
62.361	153.151
90	0
90	90
90	90
79.5271	88.9798
87.1212	258.102
45	90
67.3723	215.499
90	45
37.8646	102.664
90	0
71.7524	179.025
52.3596	57.0373
90	315
81.291	180
40.1533	77.5339
36.8021	66.326
38.4393	40.904
84.5591	191.066
61.5671	105.912
84.266	256.245
21.1991	230.145
85.0001	212.59
34.3379	72.119
79.1158	211.809
90	90
32.648	246.977
85.0918	302.7585
51.1321	69.6019
75.7358	210.638
90	0
82.2453	262.1733
85.8229	82.6689
90	0
90	0
90	0
90	315
75.6739	179.403
90	0
76.9607	215.079
86.2184	298.1778
90	90
90	0
90	0
90	90
60.3609	163.883
44.6552	34.2794
90	78.1647
72.7908	277.5978
90	90
90	0
90	0
90	90
90	341.5651
39.1574	21.4018
88.3713	64.2549
78.6901	90
90	0
90	90
41.9522	220.046
90	0
90	0
89.5736	55.5535
60.812	121.37
66.1041	350.13002
64.8483	89.2934
90	90
45	90
90	0
76.5505	9.73561
72.4021	305.8205
90	342.504
71.5049	251.226
77.8679	105.765
83.4857	91.2058
78.3824	292.6511
61.845	270
25.2795	199.514
68.517	330.2547
90	90
23.7652	43.2346
0	90
90	90
86.4836	192.778
90	315
90	90
90	0
57.3162	11.6568
90	0
26.5231	34.3762
90	0
85.0546	245.625
80.95	123.644
66.9624	15.6019
90	0
90	90
90	0
58.2493	75.3899
82.3724	270
90	90
76.8086	146.66
41.6685	115.653
90	0
55.1261	224.897
89.5512	88.0112
90	0
90	0
82.135	152.02
36.4654	112.683
48.316	243.168
90	90
90	0
90	0
25.8138	250.611
74.787	295.089
84.7921	226.741
81.8448	175.101
50.4865	208.7
40.6997	224.062
45.4334	258.718
90	90
90	0
90	0
84.7691	79.645
61.0631	225.971
88.3347	58.9455
68.0064	202.62
82.5412	197.136
90	0
90	45
72.5866	60.9319
62.6322	45
90	90
90	0
81.817	229.817
83.9562	75.0191
90	0
90	90
84.1826	184.44
71.1752	1.42684
65.9052	206.565
82.2701	218.813
63.8637	95.5161
90	45
20.3051	19.1085
50.2884	301.5284
54.7088	89.0815
90	0
67.7247	184.873
90	0
36.3568	306.1933
72.8131	219.998
63.3252	239.472
90	0
90	0
42.2187	18.4137
90	0
90	90
90	315
73.1483	315.2496
0	90
18.2477	42.6723
36.5743	111.464
67.2047	90
90	45
45	180
80.0885	18.2089
85.4519	234.251
90	0
87.4767	219.909
68.3868	32.194
47.0296	145.402
90	90
90	45
90	90
65.3864	177.501
90	0
73.7707	208.998
90	90
17.0021	70.2514
68.1511	315
66.55	163.457
75.3419	203.204
81.6036	321.1684
30.1156	43.6966
72.9231	199.773
62.1428	79.3899
90	315
90	0
23.3495	98.7737
54.1995	254.298
57.7336	54.3028
90	0
90	0
90	0
88.7347	40.1678
59.8219	217.897
67.5	270
69.0827	138.388
66.6509	249.978
66.7932	279.4467
74.4835	2.73434
90	0
70.9381	74.6017
89.0062	136.6
70.859	32.4273
79.4865	122.5
65.6384	280.087
90	0
56.6442	119.905
84.761	196.606
75.7099	98.8302
90	0
70.3492	243.174
85.0199	109.214
41.365	19.4755
84.2754	228.067
67.5	180
56.6992	86.7473
90	0
75.8061	144.186
90	90
78.6082	103.951
67.4896	198.903
90	90
90	0
85.1688	248.88
89.4103	140.183
75.7069	120.637
90	90
54.7916	62.6857
90	90
83.2047	117.504
90	0
90	90
90	0
62.6322	315
90	0
83.5245	216.238
82.9805	62.0356
90	0
57.511	89.7621
72.4626	61.9886
64.5921	23.0699
45	180
67.8751	267.2422
70.9461	297.2272
52.9709	206.648
90	0
87.1537	67.4804
67.5	0
48.9917	0
40.4854	288.6057
90	45
76.8535	271.3619
90	0
76.3195	49.3153
90	0
85.2235	73.3011
90	0
89.0121	273.8653
8.44802	139.823
60	125.264
46.7567	358.23881
90	0
90	0
90	0
90	45
63.2623	40.7166
90	108.435
90	0
74.5352	101.238
90	90
76.4029	16.1559
0	90
10.0471	35.7173
90	0
0	90
90	315
90	0
45	90
83.1757	225
52.0165	151.322
75.8035	0
86.9272	207.272
90	315
90	20.3006
71.6259	99.7965
90	315
89.0049	219.469
34.4249	235.694
90	45
19.3828	232.187
63.8587	235.301
83.6598	180
90	0
53.792	226.744
85.9196	177.081
73.7271	62.6972
68.7517	52.8004
90	90
63.4349	90
81.1618	114.863
80.1352	259.913
69.3418	67.4518
42.8605	310.7658
78.2268	218.361
71.3478	64.0393
81.4625	98.3666
29.1832	315.8649
41.6393	225
90	55.9007
45	90
90	90
90	0
44.6929	355.28786
57.0453	344.1078
27.7913	288.435
90	90
90	90
36.4271	349.0922
63.32	159.397
90	90
90	0
83.3482	357.49264
90	90
52.1167	348.5499
75.7887	244.201
51.6643	256.358
71.1055	70.2619
90	328.2825
89.1956	246.989
85.4084	86.7196
80.9239	85.2198
90	0
88.5949	50.8441
75.6278	229.798
66.4034	54.9543
75.2228	98.158
90	0
90	0
76.4658	108.137
83.9526	180
64.0423	10.6829
90	0
63.5752	67.5701
54.0808	219.939
57.5371	150.107
12.7416	74.5682
73.3808	43.8296
90	0
38.3687	225
22.7476	39.5795
89.417	26.6612
86.1441	71.5415
62.6322	45
56.9202	37.499
82.1072	250.549
55.7128	268.1254
54.4963	29.025
90	0
90	0
90	90
90	0
90	0
66.0629	25.2784
81.1756	64.4999
90	0
77.2112	252.81
45	270
82.2494	259.691
53.1866	49.5646
46.0138	6.8342
90	0
90	0
16.4839	92.8912
78.1592	26.5979
70.1163	217.1
0	90
63.4894	69.1211
90	45
44.592	94.8744
0	90
33.7923	154.699
48.3845	92.787
78.8756	84.153
48.7065	23.6877
78.9685	260.7783
90	0
90	0
90	0
90	45
89.4378	89.8869
68.6063	303.1646
59.5132	29.2507
42.1991	344.2093
67.933	98.5937
90	0
65.4549	238.142
53.2424	241.597
88.2527	266.1248
71.5651	90
66.1041	350.13002
20.396	322.8687
67.2551	72.6179
90	0
37.3527	19.5378
19.1199	294.9684
90	90
90	0
90	0
89.7857	63.2943
70.5386	220.744
70.7972	249.636
90	315
56.542	320.4346
90	0
65.5055	198.435
90	0
74.264	87.372
90	0
48.5262	178.435
33.4338	172.38
86.7427	293.2214
90	90
87.7437	77.0894
90	0
83.8465	131.461
90	0
88.7923	46.7202
55.9742	357.50459
50.5272	318.5969
52.5941	35.8318
90	90
90	0
41.826	33.1308
90	0
90	0
90	0
82.8428	87.3916
90	0
58.9692	135
90	0
90	0
76.4247	40.656
50.8215	61.0032
79.176	257.912
90	40.9349
90	0
90	0
90	0
53.8644	63.7247
65.7727	72.996
86.9992	21.6922
46.5107	102.66
41.0398	97.1599
86.3361	258.174
62.6322	135
90	0
77.0483	223.563
78.5386	24.105
78.0218	94.2912
90	45
90	0
72.4614	280.0439
77.7832	60.6451
70.4689	106.52
76.6242	315
90	90
88.1764	72.069
90	0
77.2599	211.211
90	0
90	0
62.2106	297.7524
82.2545	94.1214
90	0
70.6711	233.425
77.9203	246.097
90	0
77.1056	169.802
90	0
90	90
81.9686	190.888
77.8341	191.943
90	0
32.5599	49.6486
68.4881	7.45334
87.5399	233.704
77.5402	262.6103
90	0
37.8963	251.836
88.1455	143.649
77.5619	113.274
65.5697	114.422
18.5888	197.036
90	0
90	0
81.0433	45
90	90
5.4869	170.627
41.8752	80.6683
85.5992	113.383
54.7356	135
69.1411	247.629
78.0764	230.489
66.6518	347.1458
72.8237	227.402
90	135
90	0
90	58.2825
75.6506	73.4754
59.3109	316.5115
70.6864	59.4872
90	135
42.0089	328.4663
90	0
75.6119	99.8904
90	0
57.6885	251.565
67.0932	268.9542
90	90
34.2178	235.992
90	0
86.997	47.8774
54.2634	230.348
90	0
90	0
25.8485	302.9724
45	90
81.2272	97.1639
33.049	315.52
64.3299	0
49.9671	110.657
90	0
90	45
84.996	270
83.9174	131.451
7.27202	43.2975
50.4314	247.628
72.5348	63.478
90	0
50.2605	276.7821
90	0
79.121	139.063
90	0
84.0159	208.227
37.6816	42.2259
77.7945	294.2706
43.408	193.947
45	0
34.222	266.6753
77.3781	46.4939
71.1764	144.992
90	0
67.1938	316.4417
85.1362	124.552
82.9023	2.07829
61.6099	241.332
74.8085	324.3944
90	0
89.9466	305.8869
57.8233	44.7371
62.3972	51.2722
53.4324	65.9995
90	90
85.5243	209.432
75.7892	37.3337
90	0
32.5781	217.98
20.7118	270
85.0791	2.31604
90	71.5651
68.8579	51.2768
90	90
70.3946	315
90	0
90	0
90	0
90	0
90	0
20.1346	41.1938
90	90
90	0
85.5476	105.144
88.6278	310.8135
90	0
68.6336	211.432
88.1616	246.415
90	70.9765
88.16	205.304
57.5205	74.0898
90	0
90	0
47.8719	57.1179
72.4021	215.821
90	90
36.3124	4.13397
22.6735	172.948
90	0
15.8303	332.4134
90	0
85.4689	58.551
59.9944	351.3403
80.3077	303.6349
63.5549	37.563
80.5654	265.6944
46.9609	40.6096
86.9611	304.6246
67.8199	284.1744
90	90
90	0
74.9713	64.602
85.0401	65.182
76.6489	74.2727
80.874	271.9897
90	0
82.0243	351.7811
45	270
81.6191	282.9407
72.6524	270
90	108.435
82.0748	261.6042
90	0
89.4237	288.0732
65.9836	234.881
90	0
90	0
66.8953	212.178
81.5806	277.8768
48.0475	70.3609
87.4367	32.6044
90	0
45	270
66.0032	51.6277
90	90
90	0
90	90
73.8996	34.4805
41.2027	270
90	0
48.4197	145.594
90	0
75.2938	0
78.9746	17.8079
45	180
27.1486	210.45
90	0
90	90
17.3222	152.231
80.5733	278.5644
90	315
90	0
9.73442	351.2913
36.524	307.6374
72.4021	215.821
81.2091	283.1731
45	359.9999995
49.5324	25.3056
82.3802	168.854
67.2265	348.5773
90	0
32.9523	16.424
43.9742	151.971
55.3923	193.607
90	0
60.1626	252.996
90	0
11.2397	180
86.8216	45
39.3944	26.9822
87.6493	268.1598
20.4181	262.7079
87.3237	130.705
90	0
66.376	59.3987
90	71.5651
90	0
90	90
90	0
90	0
90	0
82.3219	71.0274
52.3299	344.8398
90	0
0	90
67.5	0
90	0
90	45
65.563	55.5585
63.3376	268.5779
42.2624	48.4333
60.0713	211.927
50.4243	350.97281
90	45
88.589	258.279
68.2949	251.262
45	225
90	45
90	114.358
90	0
90	45
90	0
90	0
90	45
90	0
61.982	81.2406
90	90
69.5666	43.4159
45.1956	77.0257
75.3864	70.5471
56.2836	293.9621
90	90
90	90
86.4082	6.10419
50.3391	39.2326
88.2961	201.29
90	99.6153
90	90
71.8764	210.382
41.5646	336.3343
75.1887	169.619
83.6598	90
57.8952	350.02197
90	90
58.166	281.6724
89.5561	217.845
0	90
85.385	267.1574
90	0
90	0
78.8487	72.4861
85.7842	226.204
71.7992	80.5377
90	0
80.9396	277.6651
80.2644	225
83.6952	183.045
90	90
90	0
77.1056	349.8022
0	90
86.1526	242.447
90	0
90	0
90	0
90	0
55.4647	165.751
67.162	117.219
90	0
76.9666	132.591
90	90
90	0
59.2396	331.2032
90	0
90	90
90	0
80.282	200.918
50.6809	126.957
77.2003	335.6129
68.0001	51.5121
79.4209	275.4965
52.2587	353.1097
50.1292	285.7386
84.864	167.345
67.084	201.894
78.3642	173.747
49.3566	243.198
68.4881	262.5467
30.096	315.1305
78.3626	230.981
57.9616	68.0181
86.5288	278.379
87.1045	45
90	0
73.4894	61.8807
44.9023	75.8629
90	0
80.9518	327.0098
90	90
80.0601	99.8936
24.5135	163.087
80.2635	234.748
90	0
63.6602	238.437
84.5866	77.3236
86.3435	267.1501
82.3724	180
82.799	338.5636
48.1809	251.509
20.669	352.76436
83.102	291.0785
89.3154	218.634
90	0
90	0
89.0038	55.4177
90	0
87.1847	232.648
90	90
76.8802	68.5988
70.7463	75.0097
90	90
80.6792	332.437
90	90
90	135
88.7042	319.13
70.7077	335.955
68.4881	97.4533
90	0
82.0268	51.7768
90	0
90	0
90	0
49.0042	227.845
46.9388	44.5903
90	0
71.5651	90
90	0
67.2047	180
70.7064	263.071
62.5966	11.5848
61.8197	192.702
85.2999	110.682
78.4091	49.2047
0	90
67.5	270
90	0
59.678	247.574
88.6454	110.78
90	90
55.0229	138.152
64.2672	341.194
44.4043	45
90	90
77.88	72.0069
69.3028	2.36623
90	0
45.2402	16.9693
81.6338	98.3931
77.9129	253.615
90	90
90	0
69.6203	277.4355
90	90
57.5181	217.605
88.5751	38.099
70.2204	67.1502
90	0
90	0
80.1716	330.0277
86.8916	31.8536
48.8455	256.603
90	0
90	45
77.2209	35.0673
83.7175	100.876
90	126.87
90	45
84.101	330.2459
84.2807	321.8091
90	0
42.2232	294.4411
78.8761	26.152
60.2973	223.392
63.1552	55.8059
90	0
75.3543	68.4201
90	0
80.5654	274.3056
45	0
56.3356	50.7239
70.3928	316.204
45	0
24.0589	334.0474
84.4346	114.791
55.5959	4.4252
90	90
42.8439	52.8694
90	0
90	0
45	90
88.5514	264.7595
90	0
75.3444	91.704
65.9878	49.1885
57.5371	29.8931
90	0
90	90
36.923	279.1508
59.0699	135.062
17.6764	73.9263
84.2824	345.5827
24.3606	245.217
30.2214	36.3349
66.818	105.365
79.563	79.907
90	0
65.8071	77.7435
81.6191	167.059
90	90
11.5414	190.515
90	0
62.5509	137.744
90	0
78.9991	45
90	135
60.4747	144.63
68.8045	348.4993
90	45
88.4547	223.169
63.8922	246.827
47.1878	272.077
87.6465	273.2399
90	0
54.2308	293.6783
90	100.901
79.7614	303.8265
90	0
51.0905	91.3967
86.8204	220.912
81.9188	230.784
74.6827	357.41501
84.7481	83.1304
90	90
90	0
90	45
86.1743	23.9053
90	0
73.6436	202.617
65.6893	55.4565
89.1901	324.3901
90	0
58.7277	10.9122
59.8372	293.3606
54.2175	90
90	63.4349
90	0
87.4781	117.889
46.5879	181.39
90	0
78.0233	315
29.337	262.7662
90	0
81.6632	352.87534
90	0
90	90
68.801	23.0714
71.5587	296.4263
79.1351	90
90	0
77.8971	279.5164
75.0103	160.052
90	0
73.719	110.07
67.5	90
77.2029	282.4246
90	0
82.4643	237.244
76.4159	143.346
90	45
31.3427	212.662
73.6395	49.6171
63.9255	187.635
57.829	207.99
90	0
71.1714	162.424
78.4492	241.083
90	0
90	0
87.7426	89.6882
90	0
90	90
90	45
63.9656	57.5197
90	90
90	0
27.8924	240.239
90	0
87.3287	181.506
90	0
63.5415	281.5007
36.9554	45.4655
84.7963	108.227
90	0
59.4135	79.4202
84.6118	124.375
70.5045	0
82.5577	293.73
80.3845	269.376
51.8893	126.348
79.8281	324.2724
70.0941	241.411
87.1045	315
79.4914	47.8135
90	90
90	90
66.9154	90
90	90
90	90
90	315
60.8502	89.7207
74.842	259.938
77.4426	247.506
90	0
40.7906	237.856
90	45
57.2714	140.073
80.76	111.101
72.0144	240.659
90	0
42.9916	49.7555
86.7456	335.583
90	90
67.0951	7.18866
85.7243	64.7645
90	0
86.1211	84.2294
90	0
83.5841	349.4514
90	90
71.4615	85.0219
90	45
31.3379	185.291
66.9154	180
90	0
90	0
79.9839	32.6122
61.2973	53.4638
30.0368	24.9619
48.5983	315
54.5431	127.931
89.9265	314.7402
74.7646	105.271
82.3724	180
84.996	270
90	90
81.3272	231.113
56.6992	2.97225
70.1454	240.639
90	0
68.7408	172.27
90	0
80.8165	180
87.3714	137.035
90	90
90	0
63.2676	281.2091
26.3079	339.8189
45	90
84.0672	276.9458
90	0
86.0029	116.271
69.8422	225
90	135
90	0
78.9746	162.192
47.4219	1.3122
44.4426	179.114
88.2245	285.0333
88.3668	93.3545
38.8478	344.7519
61.744	67.4118
39.5324	257.779
81.6191	77.0593
2.85204	218.879
90	0
44.8959	250.052
90	0
45	90
68.1842	184.339
90	0
67.8733	22.3034
50.2321	315
68.2996	110.059
83.5663	258.9
46.5968	86.068
44.726	346.3689
41.3983	267.6146
90	90
81.8468	198.767
75.4997	65.2959
90	90
70.826	51.3377
90	0
88.69	270.4037
90	90
72.9116	351.74375
90	0
28.9794	338.5331
84.6553	118.797
61.0991	238.412
90	45
90	45
85.8923	259.838
74.6294	231.502
82.5385	100.591
90	0
57.6638	96.8038
3.41792	91.4322
85.2006	271.1388
90	0
43.0706	122.282
53.7778	192.154
90	315
73.2847	222.145
54.2175	0
48.228	354.65257
70.5541	231.258
31.4261	70.5345
90	108.435
90	0
85.2761	267.7724
83.1885	274.7896
63.4254	255.286
90	45
90	0
90	0
90	0
75.4231	60.4685
82.3724	0
90	0
24.1945	256.532
53.74	312.5634
74.8147	189.117
43.8659	5.07991
82.4996	316.6207
61.7756	52.9216
90	90
90	342.9202
90	90
90	0
88.8459	81.2709
90	0
22.4507	235.842
11.075	324.3271
83.5686	170.481
70.3932	52.9965
86.5892	341.1525
90	90
67.0965	353.41148
67.807	64.5472
0	90
83.4101	284.3929
90	0
85.6162	51.0808
50.0571	114.813
90	90
90	0
27.7561	1.64659
90	0
85.5347	323.3617
72.5127	190.938
90	45
75.2519	135
90	0
90	0
62.9809	256.969
68.156	227.495
40.1407	225.099
32.2664	27.6463
46.3298	291.5383
81.6216	198.163
77.0571	301.1016
53.0718	205.888
88.0802	327.8178
65.1323	22.7955
90	20.3006
70.8396	319.5809
90	90
90	0
90	90
45	0
87.9282	87.8418
67.162	332.7813
55.6947	169.324
61.4386	208.868
90	0
90	0
90	90
68.7408	187.73
83.4605	38.4408
90	0
83.9244	245.838
36.0112	266.4644
90	90
90	0
90	90
90	0
27.2525	39.163
90	0
85.6922	90
90	0
51.1513	8.04607
74.2824	128.7
18.1744	65.8437
31.8248	313.7322
73.8137	181.79
45	90
73.5757	262.7911
69.4202	343.7889
71.8497	168.457
90	90
90	90
90	90
72.3706	339.5113
59.9587	230.201
90	90
90	0
86.3628	209.503
90	90
50.3921	0
90	0
90	90
75.4438	16.5925
60.4819	270
35.5981	261.3439
67.5	0
90	0
90	135
79.3147	90
90	0
90	90
80.7656	252.296
45.5064	315
90	0
65.8193	56.9498
86.1625	231.455
90	0
90	0
54.3707	293.1524
79.3133	160.745
86.0738	273.1304
82.0483	118.491
69.1465	232.256
90	90
34.6321	70.8026
90	0
0	90
90	0
45	180
90	0
90	0
81.254	232.087
90	90
68.6287	303.9789
87.8862	255.741
31.9086	103.788
85.3007	32.1601
29.2144	107.399
27.7949	38.3988
90	90
90	0
30.8487	88.8696
87.1045	135
71.0368	90
88.6272	40.8585
23.6937	26.0022
90	0
90	90
81.8318	73.4882
63.4619	61.729
90	0
90	135
63.7564	61.8949
70.1986	195.808
90	0
90	0
63.4067	349.5972
70.7072	293.8546
83.5154	40.9066
71.3606	300.4675
53.6858	314.3321
77.3048	59.7483
34.1275	359.515926
51.2191	163.694
90	45
70.2545	243.65
90	0
58.8988	42.9448
43.8769	56.3215
60.7774	229.934
90	320.8841
90	0
80.4414	307.4338
85.9597	125.117
74.2548	69.966
90	90
67.5	270
54.9627	23.9526
90	0
90	0
77.7164	0
85.4934	332.0133
85.3347	324.7861
82.8524	55.141
90	0
83.7127	232.286
90	90
90	0
90	0
90	90
90	0
70.7085	81.5074
71.2359	186.267
81.7153	98.3727
90	0
90	315
90	0
90	0
0	90
90	0
90	0
81.7912	272.6968
90	0
90	0
79.8834	216.872
84.47	241.204
68.2542	18.4349
80.0199	110.276
83.1422	101.347
74.9256	310.1324
64.518	277.9317
15.3337	264.9775
90	0
83.2478	350.63912
82.6858	318.0735
90	45
1.97954	273.5781
64.6076	58.2685
60.998	62.4506
85.5341	178.218
90	0
90	45
52.0163	240.622
9.34895	294.0485
90	0
28.2791	90.4269
88.7988	102.475
86.3462	86.3388
79.3583	75.2358
67.8517	118.795
83.0444	71.3201
59.5498	60.9866
90	0
69.239	163.968
65.9024	169.264
61.2318	95.9202
66.1002	59.2589
86.4693	315
60.7721	93.3638
90	0
67.1548	53.7943
65.9827	8.63896
90	0
90	110.301
81.5182	71.5092
90	120.473
74.6106	32.3781
90	90
38.3521	308.4443
82.331	297.5414
75.1068	158.121
69.0841	139.466
90	0
69.5508	120.341
90	0
41.4462	96.8767
69.8394	91.3433
90	0
82.3339	324.3218
64.1155	358.35044
0	90
70.0182	83.7969
69.1832	270
90	0
90	315
48.5413	340.4677
90	0
73.0364	307.8954
14.319	22.0187
90	90
77.1844	294.7394
90	0
88.8501	17.0131
42.734	224.174
90	0
68.6348	91.3931
90	90
74.4315	102.37
79.7154	63.769
90	0
36.858	310.7652
45	63.4349
90	0
26.7765	191.777
90	315
85.6263	60.9463
90	0
28.155	270
89.0234	94.5039
90	0
87.8549	263.6101
79.5715	114.546
79.8705	109.728
83.4873	126.318
76.4003	181.187
90	315
13.4993	354.24916
88.4833	74.6333
76.1668	191.137
90	0
90	0
90	0
90	0
76.6489	344.2722
34.4042	35.9285
90	90
53.0548	75.3669
84.7487	349.6604
87.5605	48.5639
68.9872	260.703
61.1855	241.862
90	45
65.6534	24.8154
90	90
61.0551	242.328
68.3124	42.6755
33.8589	309.3497
62.6136	352.52809
89.601	188.66
81.6116	9.69954
78.214	63.4349
90	0
90	0
83.0189	76.4777
82.4942	77.7373
90	0
90	0
76.0423	90.0584
90	0
64.4538	265.7479
85.0603	308.5584
82.17	30.1767
90	0
79.0778	292.6903
72.7063	228.309
90	45
90	0
90	0
76.4252	221.408
78.6901	0
52.4837	105.914
53.2769	229.069
81.5707	232.545
90	0
71.3327	229.973
90	0
75.3989	158.707
90	0
88.2317	357.62337
79.0782	192.178
78.1995	219.635
90	45
90	90
54.291	63.9839
88.2208	209.403
79.9712	40.2499
76.0734	46.5564
90	0
81.0636	260.9697
90	45
5.0754	252.4
90	135
73.8376	102.346
26.0696	315.7339
51.2681	121.293
4.20839	165.499
45.766	91.6645
62.6322	45
87.2144	44.8137
14.2468	80.3019
90	0
90	45
72.4506	336.5027
90	0
55.851	216.731
69.2124	110.325
90	45
82.4378	301.9894
